Party,Handle,Tweet,Sentiment
Democrat,RepBRochester,The Student Non-Discrimination Act will put an end to discrimination in schools based on sexual orientation or gendâ€_ https://t.co/Vrz9l5fFku,0
Democrat,RepBRochester,"Today, I served as the Ranking Member for the @edworkforcedems subcommittee hearing on association health plans. Iâ€_ https://t.co/12epaRTUAb",0
Democrat,RepBRochester,His passionate service and courageous leadership in ensuring all people had the right to live and love freely willâ€_ https://t.co/LyUYboGBHB,0.9432
Democrat,RepBRochester,"Steveâ€™s passing is heartbreaking for Rehoboth, the Delaware LGBTQ community, and the state as a whole. https://t.co/mrWmoq8mXL",-0.4588
Democrat,RepBRochester,RT @westsidehealth: Great visit with @RepBRochester to discuss value that community health centers provide to Delawareans. Thanks Rep. Blunâ€_,0.8555
Democrat,RepBRochester,"Thank you, Delaware League of Local Governments for an engaging discussion about the issues facing our cities and tâ€_ https://t.co/uEt7dvbpGt",0.5994
Democrat,RepBRochester,I am proud of these young men and women for leading by example and showing us how to support one another in challenâ€_ https://t.co/QpjKLHowGn,0.7003
Democrat,RepBRochester,"Delaware's students are taking a stand against gun violence by walking out and saying, ""enough is enough.""â€_ https://t.co/nDuQ9VPRkp",-0.7579
Democrat,RepBRochester,"Today, 7K pairs of shoes were laid at the Capitol to represent the 7K children killed due to gun violence since Sanâ€_ https://t.co/LGd2Xf07FM",-0.9001
Democrat,RepBRochester,(2/2) Our young people have always been a driving force to make positive change. Iâ€™m proud of @PS_DuPont students fâ€_ https://t.co/afVQvCpmNw,0.7717
Democrat,RepBRochester,(1/2) Excited to be @PS_DuPont this morning to speak with students who recently visited the @NMAAHC. https://t.co/F6gPcTHrjH,0.34
Democrat,RepBRochester,"Happy #InternationalWomensDay! Iâ€™m inspired by the many women whoâ€™ve made progress in closing the gender-divide, buâ€_ https://t.co/tB1E690mZE",0.8748
Democrat,RepBRochester,"During #WomensHistoryMonth and every month, let's celebrate what we can accomplish when we empower and uplift womenâ€_ https://t.co/gwauEhd0Aj",0.7579
Democrat,RepBRochester,DE's coastline is one of our most cherished resources. Thatâ€™s why I was proud to testify before the House Natural Râ€_ https://t.co/fLckTHo59J,0.8479
Democrat,RepBRochester,"RT @nwlc: Today is #AAPIEqualPay Day, when Asian women in the U.S.' pay catches up to what white men made in 2017. But this number can be mâ€_",-0.0065
Democrat,RepBRochester,Itâ€™s about being able to sleep at night knowing that we can look students like @DavidHogg111 in the eye because weâ€™â€_ https://t.co/BA4WECxnxY,0.3612
Democrat,RepBRochester,"Congress cannot stand by as a child being murdered in his or her school is normalized. Itâ€™s not normal, and we canâ€_ https://t.co/efIQYbGmSy",-0.6597
Democrat,RepBRochester,"Teachers, students, moms and dads across the country are begging us to take action. Theyâ€™re begging us to give themâ€_ https://t.co/pTnfCZILKP",0
Democrat,RepBRochester,"â€œWeâ€™re children. You guys are the adults. You need to take some action and play a role.â€ù - @DavidHogg111, Marjory Sâ€_ https://t.co/EnISt0qGGq",0.34
Democrat,RepBRochester,"From our urban centers to our rural communities, every student deserves the opportunity to learn and grow in a safeâ€_ https://t.co/CqToFfJ13N",0.4215
Democrat,RepBRochester,We need to do right by our students and our neighborhoods by preventing the next shooting that takes anyoneâ€™s life. #HonorWithAction,-0.0258
Democrat,RepBRochester,It shouldn't take another mass shooting for us to deal with this crisis. Students are dying every day in and out ofâ€_ https://t.co/vmwWFip8Pd,-0.7073
Democrat,RepBRochester,"From our classrooms to our neighborhoods, we need to create safe spaces for our students and communities to grow and thrive.",0.6124
Democrat,RepBRochester,"We need to protect Americans by passing the #GVRO Act, banning bump stocks, expanding background checks, and prevenâ€_ https://t.co/e92vU2JMPc",0.3818
Democrat,RepBRochester,"According to @Everytown, Americans are 25 times more likely to be shot and killed with a gun than people in other dâ€_ https://t.co/GS1WWYGThe",-0.7845
Democrat,RepBRochester,"Iâ€™m proud to co-sponsor the #GVRO Act, which is designed to prevent people who pose a threat to themselves or otherâ€_ https://t.co/9crFZ69E0m",-0.0516
Democrat,RepBRochester,Our childrenâ€™s lives are worth more than any @NRA donation. Weâ€™ve got to honor our responsibility to them with moreâ€_ https://t.co/HYJD5MZ8Ja,0.6249
Democrat,RepBRochester,Congrats to Mike Quaranta! I'm looking forward to working with you and the @destatechamber to help grow our economyâ€_ https://t.co/Kejnj3FaiR,0.75
Democrat,RepBRochester,Happy #ChineseNewYear! Wishing you all good health and good fortune in 2018 â€“ the year of the dog. https://t.co/8sNmMWEE3m,0.8932
Democrat,RepBRochester,Public service loan forgiveness and income-driven repayment have built pathways to the middle class for graduates aâ€_ https://t.co/l1jc76ZAuC,0.2732
Democrat,RepBRochester,"RT @HouseDemocrats: .@RepBRochester welcomed her fellow Delawarean @JoeBiden to the 2018 Democratic Caucus Issues Conference, United for #Aâ€_",0.6369
Democrat,RepBRochester,"Thank you, Delaware UAW and CAP Council, for stopping by my office to talk about fair wages, protecting workers rigâ€_ https://t.co/lEPRHIW0z3",0.4939
Democrat,RepBRochester,"#FMLA was an important step forward for working families, and 25 years later, itâ€™s time for national #paidleave.â€_ https://t.co/3gVU60p3Vq",0.2023
Democrat,RepBRochester,I stopped by Newark Natural Foods Co-Op for another #SupermarketSaturday. I got to hear from some constituents abouâ€_ https://t.co/fVUDApDaXT,0.1531
Democrat,RepBRochester,"RT @OfficialCBC: By shuttering this office, Attorney General Sessions is saying that â€œjustice for allâ€ù is not a priority for the @TheJusticâ€_",0
Democrat,RepBRochester,RT @DorianWanzer: Thank you for supporting health centers @RepBRochester. https://t.co/2ZMxDb2WYH,0.6597
Democrat,RepBRochester,RT @DrMarkBrainard: Our nursing students were very excited to meet @RepBRochester this morning and discuss their future plans in the healthâ€_,0.4005
Democrat,RepBRochester,"During the month of February, we pause to reflect on the invaluable contributions African Americans have made throuâ€_ https://t.co/o16weLDpPG",0
Democrat,RepBRochester,"By wearing black to the #SOTU, I'm saying #TimesUp for sexual harassment and inequality in the workplace.â€_ https://t.co/XbemKfNiZm",-0.5423
Democrat,RepBRochester,"As a cosponsor of the Paycheck Fairness Act, I will continue to fight for #equalpay for equal work on behalf of allâ€_ https://t.co/gI5O5tAKlv",-0.3818
Democrat,RepBRochester,Today marks the ninth anniversary of the #LillyLedbetter Fair Pay Act being signed into law. This was an importantâ€_ https://t.co/ofqPwcZhVX,0.2263
Democrat,RepBRochester,"Today, we honor the six million Jews and millions of others who were killed during the Holocaust. We willâ€_ https://t.co/KbpQqINESu",-0.3182
Democrat,RepBRochester,"Today, I stopped by @deltechpark to see some exciting new companies and their cutting-edge technology. #Innovation https://t.co/WcDe2nOFzc",0.3182
Democrat,RepBRochester,"Happy birthday, @SenatorCarper! You are a true friend, mentor, and dedicated public servant. Our state is better ofâ€_ https://t.co/2RkyUUP7bE",0.9422
Democrat,RepBRochester,"Today, I stopped by @delawaretech's Terry Campus to meet with @DrMarkBrainard, faculty, and high school students, wâ€_ https://t.co/V7Vpu3nHEy",-0.2263
Democrat,RepBRochester,"Building a prepared workforce starts with a solid foundation, and that's what these @POLYTECHPanther students are gâ€_ https://t.co/okBKgiGP1W",0.3612
Democrat,RepBRochester,"""Month-to-month budgeting is no way to run a business, farm, or government, and that is why I am unable to supportâ€_ https://t.co/LPpmGlFzdx",-0.296
Democrat,RepBRochester,Congrats to the @Eagles for earning a spot in the Super Bowl! #FlyEaglesFly https://t.co/1aKqsEzLhq,0.8221
Democrat,RepBRochester,"For information about how you may be affected by a government shutdown, please take a look at what federal servicesâ€_ https://t.co/yWOUzmM2so",0.1779
Democrat,RepBRochester,"RT @AFitzpayne: Today @RepDarrenSoto introduced the bipartisan AI JOBS Act of 2018, co-sponsored by @AspenFutureWork Advisory Council membeâ€_",0
Democrat,RepBRochester,"The Administrationâ€™s move to reopen Atlantic drilling will jeopardize the economic, environmental, and public healtâ€_ https://t.co/ZidMJt9lJ7",0
Democrat,RepBRochester,"RT @HouseNewDems: ""We owe it to our children and our future to create a world that leans toward equality and progress. And we owe it to ourâ€_",0.5994
Democrat,RepBRochester,RT @OfficialCBC: .@RepBRochester: It's up to all of us to fight sexual harassment #MeToo #TimesUp https://t.co/lxYTA3Z4Jl,-0.7269
Democrat,RepBRochester,"In 2018, letâ€™s all be a part of the solution. Let us all commit to creating a more equal, inclusive society that emâ€_ https://t.co/wq8fq5yv5F",0.6908
Democrat,RepBRochester,"Thank you, Alexis and Milka for stopping by my office to discuss how the DACA program has provided you opportunitieâ€_ https://t.co/rNytTpWQOa",0.2263
Democrat,RepBRochester,"Today, I was proud to join my colleagues on the Bipartisan Heroin Task Force to release our 2018 legislative agendaâ€_ https://t.co/38xho3fhrR",0.2732
Democrat,RepBRochester,Congress should take up the mantle in protecting net neutrality. We need an open internet to promote choice and faiâ€_ https://t.co/X3UHlitkGq,0.3818
Democrat,RepBRochester,I wish you and your family good tidings and cheer. Merry Christmas! https://t.co/8PZ88gRl8p,0.9134
Democrat,RepBRochester,"I'm proud to be a member of the 115th Congress Freshman Class. We may not always agree on policy, but we've made itâ€_ https://t.co/2RHkQgqqru",0.1268
Democrat,RepBRochester,"This week, I joined 73 of my colleagues in calling on the Administration to stop playing politics with the CDC. Theâ€_ https://t.co/gqR1cESBar",-0.1027
Democrat,RepBRochester,Proud to wear my @DelStateUniv colors in celebrating 150 years of excellence for our #HBCUs. #HBCUStrong https://t.co/APyGGuZIBK,0.8979
Democrat,RepBRochester,"Tonight, as Delawareans light their menorahs for the final time this season, I wish you all happy Hanukkah! https://t.co/SdNgEgKugX",0.7712
Democrat,RepBRochester,"Today, I voted against the Ryan-McConnell tax bill because itâ€™s a bad deal for Delaware and the American people. Toâ€_ https://t.co/15imHqCeRt",-0.5423
Democrat,RepBRochester,RT @DelawareEstuary: Thank you @SenatorCarper @ChrisCoons  @RepBRochester  for supporting funding for the #DelawareRiver Basin Restorationâ€_,0.6597
Democrat,RepBRochester,"This week, I joined my colleagues in calling on the FCC to delay their net neutrality vote to let the public have mâ€_ https://t.co/IrTAQrQ6Ri",-0.3182
Democrat,RepBRochester,My dad and I went to see Star Wars last night. We left the lightsabers at home though. #WeHadABlast #NoSpoilers https://t.co/RzPomdlnGV,-0.5574
Democrat,RepBRochester,"Calling all Delawareans, the open enrollment period for 2018 ends at midnight. #GetCovered before it's too late atâ€_ https://t.co/kUJiORPzT5",0
Democrat,RepBRochester,Just a few hours left! Make sure you have health insurance in 2018. Visit https://t.co/Y9H4l8h8mh orâ€_ https://t.co/DSOfpqn5bo,0.3802
Democrat,RepBRochester,"Stop what you're doing! Today is the deadline to sign up for 2018 health insurance, so don't wait. Go toâ€_ https://t.co/YCnS2upNKp",-0.3595
Democrat,RepBRochester,"Don't wait! You and your family may qualify for a plan that's cheaper than you think, but time is running out. Go tâ€_ https://t.co/nyKVjmKcNM",0
Democrat,RepBRochester,_Ÿ‘‡_Ÿè_#GetCovered https://t.co/nwj5i9185l,0
Democrat,RepBRochester,I am deeply concerned by the FCC's move to end important Obama-era protections for net neutrality. It's time for Coâ€_ https://t.co/2wTYefn2YG,0.2023
Democrat,RepBRochester,"RT @RepGraceMeng: Pleasure participating in round table discussion hosted by @CBWGCAUCUS, @HouseDemWomen, and @AAPolicyForum about how Congâ€_",0.5719
Democrat,RepBRochester,"âŒ›ï¸è The clock is ticking. âŒ›ï¸è There are only 3 days left to sign up for health insurance. Don't wait, act now by goinâ€_ https://t.co/QfuXDFBfmX",0
Democrat,RepBRochester,"Right now, I'm offering an amendment to simplify the FAFSA and make college more accesible to Americans from all backgrounds. #AimHigher",0
Democrat,RepBRochester,"Today, I spoke on behalf of @RepEspaillat's amendment to the #HigherEd bill that would give DREAMers access to studâ€_ https://t.co/nhKI2Ae0K5",0
Democrat,RepBRochester,"Last week, I joined my colleague and HELP Committee Subchairman @RepWalberg in putting forth legislation to help exâ€_ https://t.co/kVo0EFDbJ3",0.7297
Democrat,RepBRochester,"Today, we lost a Delaware icon. Coach Tubby Raymond was an undeniable success on the field, but his legacy will livâ€_ https://t.co/S7sX1KSn5f",0.1779
Democrat,RepBRochester,"RT @OfficialCBC: CBC to Libyan Ambassador: We must work together to stop this despicable slave trade! Everyone â€“ the US, the UN, the EU, anâ€_",-0.3595
Democrat,RepBRochester,People of faith want all #Souls2Enroll in health coverage! There is one week left in open enrollment. https://t.co/5O86fds0LG,0.5255
Democrat,RepBRochester,Never fear being first. Happy #DelawareDay! https://t.co/zqY2WerFqs,0.7663
Democrat,RepBRochester,#PaidLeave affects every American. Letâ€™s move toward a standardized policy that gives all workers the assurance thaâ€_ https://t.co/E2pCCdIaJy,0.34
Democrat,RepBRochester,Can't wait to see you all there! #TasteofDE https://t.co/dcjuhuQTQW,0
Democrat,RepBRochester,"Thank you, @DucksUnlimited Delaware and @AgricultureDE Secretary Scuse for stopping by my office to chat about yourâ€_ https://t.co/2P952MHzm3",0.2263
Democrat,RepBRochester,There's only 10 days left in Healthcare Open Enrollment. Act now by going to https://t.co/Bd5gIkCKmU orâ€_ https://t.co/jM9iC99HlP,0
Democrat,RepBRochester,"Last night, I voted against advancing the Republican tax bill because I've heard from Delawareans about the need foâ€_ https://t.co/SsEEk7kbaq",0
Democrat,RepBRochester,"Today, I met with @ShalomDelaware to discuss the important bond between the U.S. and Israel, as well as my recent tâ€_ https://t.co/hj995aU3zi",0.4404
Democrat,RepBRochester,"Thanks for reaching out, Rachel. All Delawareans interested in visiting the Capitol can contact my DC office at 202â€_ https://t.co/FmOjJ0cgPR",0.7506
Democrat,RepBRochester,"On World AIDS Day, Iâ€™m celebrating the advances in medicine &amp; education that are slowing the spread of HIV &amp; recommâ€_ https://t.co/TyU7bcHTz1",0.5719
Democrat,RepBRochester,"On World AIDS Day, we remember those we have lost to HIV/AIDS and honor their memory by recommitting to #EndAIDS2030. #WAD2017",0.2263
Democrat,RepBRochester,RT @HouseNewDems: Thank you Ambassador @Martin_Dahinden of the @SwissEmbassyUSA for discussing the Swiss apprenticeship model; how the embaâ€_,0.3612
Democrat,RepBRochester,Go to https://t.co/Bd5gIkUlLu or https://t.co/gnYyNZmtWG to find a plan that works for you and your family.â€_ https://t.co/4aFfYVvzZ3,0
Democrat,RepBRochester,Keep it up! Don't forget to sign-up for health insurance before open enrollment ends on December 15th. https://t.co/D4rWe5WS4C,0.2401
Democrat,RepBRochester,Weâ€™re here to help! Thanks for stopping by my mobile office hours last night in New Castle. To find out when Iâ€™m hoâ€_ https://t.co/BLyZH4Os5j,0.6476
Democrat,RepBRochester,"Today, I'm hosting mobile office hours in New Castle from 3 PM - 7 PM at the Rte. 9 Library and Innovation Center.â€_ https://t.co/oBFcmIj83h",0.3818
Democrat,RepBRochester,"What an honor! Today, I took part in the ribbon cutting for the new runway at the Delaware Airpark. When we investâ€_ https://t.co/b2htLp4TJL",0.4574
Democrat,RepBRochester,It was great to join our men and women in uniform at Dover Air Force Base for today's MilCon Breakfast and State ofâ€_ https://t.co/fMBEQl4H1q,0.743
Democrat,RepBRochester,Support your local #transgender community on #TDOR giving support to those in need and remember those who have beenâ€_ https://t.co/6qgFdGozNq,0.7783
Democrat,RepBRochester,"So far in 2017, at least 25 #transgender people â€“ mostly trans women of color â€“ have been killed. We must end thisâ€_ https://t.co/iNpijexL78",-0.6705
Democrat,RepBRochester,"As we mourn the transgender people lost to violence on Transgender Day of Remembrance, I affirm my commitment to woâ€_ https://t.co/yn61sLTB0P",-0.765
Democrat,RepBRochester,RT @RepBRochester: @ReidSetzer from @YoungInvincible on why we need to support simplifying the FAFSA process to encourage students from worâ€_,0.7184
Democrat,RepBRochester,@ReidSetzer from @YoungInvincible on why we need to support simplifying the FAFSA process to encourage students froâ€_ https://t.co/LDazdfvbKG,0.7184
Democrat,RepBRochester,"@collegeaccess: [the Simple FAFSA Act] ""will move the needle on todayâ€™s FAFSA completion rate of only 61 percent amâ€_ https://t.co/cj7Lc4od8m",0
Democrat,RepBRochester,RT @TICAS_org: @RepBRochester @BobbyScott @RepSusanDavis @RepBera Bill would also provide critical data on % of students who are selected fâ€_,-0.3182
Democrat,RepBRochester,"That's why I teamed up with @BobbyScott, @RepBera, &amp; @RepSusanDavis to introduce the Simple FAFSA Act. #AimHigherâ€_ https://t.co/Maqp8PhWA8",0
Democrat,RepBRochester,I think we should do more to help working families access federal student aid. #AimHigher #SimpleFAFSA https://t.co/wFO95ZUzC6,0.4549
Democrat,RepBRochester,Did you know that 63% of prospective students are more likely to attend college when finishing the FAFSA. https://t.co/laaLcUZxCM #AimHigher,0
Democrat,RepBRochester,"Today, I introduced the Simple FAFSA Act to ensure that more working families have access to federal student aid.â€_ https://t.co/AwdTEGRWr8",0.3818
Democrat,RepBRochester,RT @DEStateChamber: Here w @USGLC @ChrisCoons @RepBRochester @USAIDMarkGreen for a discussion on Americaâ€™s role in the world &amp; #DE #usglcDEâ€_,0
Democrat,RepBRochester,RT @HonestHypocrite: Talking about her West Africa trip and how US global leadership makes a difference.  @RepBRochester #usglcDE #AmericaLâ€_,0
Democrat,RepBRochester,RT @USGLC: A strong @StateDept is just as important as a strong military. They go hand-in-hand. â€“ @RepBRochester #usglcDE #AmericaLeads httâ€_,0.8126
Democrat,RepBRochester,Thank you to everyone who participated in my telephone town hall tonight about the GOP tax plan. https://t.co/RBr6LwuPCn,0.3612
Democrat,RepBRochester,RT @DelKids: US Representative Lisa Blount Rochester introduces Carla Benson Green as the Distinguished Service Award recipient  @RepBRocheâ€_,0.5423
Democrat,RepBRochester,"It was my honor to recognize @kindtokids and @DelKids Division Director, Carla Benson Green today for their commitmâ€_ https://t.co/cPLYOeOkum",0.4939
Democrat,RepBRochester,I joined a group from the @WomensCSA to discuss how we can work together to promote ourselves and encourage the othâ€_ https://t.co/FfA3mITX7u,0.7096
Democrat,RepBRochester,"Proud to join @SenatorCarper &amp; @ChrisCoons for an important Open Enrollment message. Go to https://t.co/Bd5gIkUlLu,â€_ https://t.co/sK1cJgUyCw",0.7269
Democrat,RepBRochester,"RT @ICInclusion: ICIâ€™s @TSannicandro, Cindy Thomas &amp; David Helm went to visit @RepKClark, @RepBRochester, and Robert Primus (@RepMikeCapuanâ€_",0
Democrat,RepBRochester,"As a lifelong disabilities advocate, it was an honor to deliver closing remarks at this year's @AUCDNews conference. https://t.co/OOlbqKNxwf",0.4939
Democrat,RepBRochester,I want to hear what you have to say! Sign-up now to join my _Ÿ“± Telephone _Ÿ“±Town Hall on the upcoming #GOPtaxbill. https://t.co/UoDek2I548,0.4199
Democrat,RepBRochester,Out for delivery with @ups! https://t.co/3nrRVotlYQ,0
Democrat,RepBRochester,"RT @ChesapeakUPSers: Dressed for Success! @RepBRochester is ready to start her ""temp job"" as a @UPS package delivery driver. https://t.co/Mâ€_",0.7574
Democrat,RepBRochester,RT @ChesapeakUPSers: @UPS Christiana Package Delivery Driver Eva Hall does a #safely pre-trip with Congresswoman Lisa Rochester Blunt beforâ€_,0
Democrat,RepBRochester,"To the victims and loved ones impacted by todayâ€™s senseless act of violence in #SutherlandSprings, you are in our thoughts and prayers.",-0.3612
Democrat,RepBRochester,RT @anniehearton: @RepBRochester So nice to see our Congresswoman today! #DEArtsSummit https://t.co/IwfThdhrVy,0.5244
Democrat,RepBRochester,RT @WWFH_DE: Thank you @RepBRochester   for voting to protect Delaware patients &amp; Medicare benefits yesterday!,0.7901
Democrat,RepBRochester,The health care exchange is open for business! Visit https://t.co/Bd5gIkUlLu or https://t.co/gnYyNZmtWG between now &amp; 12/15 to #GetCovered.,0.5411
Democrat,RepBRochester,"Find a plan that works for you and #GetCovered during Open Enrollment, starting tomorrow! Visitâ€_ https://t.co/m8uahMqgiR",0
Democrat,RepBRochester,"The American people deserve the truth, and we in Congress require it to prevent future tampering with our elections. https://t.co/K2ORzyEslW",0.34
Democrat,RepBRochester,RT @ArtsDelaware: Thank you @RepBRochester for your support of the #artsde! #DEArtsSummit #netde https://t.co/cEd1zFPt2x,0.6696
Democrat,RepBRochester,"RT @UDelPPE: @RepBRochester passionate about building strong communities, taking action. â€œNow is the time...â€ù https://t.co/FtGi7pAUOi",0.7717
Democrat,RepBRochester,RT @rebeccavallas: Great convo with @RepBRochester about why she ran for Congress -- and why she's taking on #unlockingopportunity for peopâ€_,0.6249
Democrat,RepBRochester,"To better serve you, I want to hear what issues are on your mind. Please feel free to take my survey. https://t.co/gfiLGYGlx9",0.8316
Democrat,RepBRochester,"I'm proud to stand with LGBTQ youth, parents, and school administrators at today's 6th annual Anti-Bullying Gay-Strâ€_ https://t.co/CDBxpPp4dl",0.4767
Democrat,RepBRochester,RT @krobUD: Many thanks to @RepBRochester for visiting with @udceoe wind experts and students this week! https://t.co/j4xF4Rm2PX,0.4926
Democrat,RepBRochester,RT @PDAshton: Thanks for you bipartisan leadership @RepBRochester https://t.co/HrD31xcbnI,0.4404
Democrat,RepBarragan,Very cool. Congrats Luz on breaking a barrier in baseball at @LigaMexBeis. May she be the first of many more womenâ€_ https://t.co/tnfdoeY8fV,0.6976
Democrat,RepBarragan,Food assistance like #SNAP funds are crucial to working families and kids. I oppose taking this funding away underâ€_ https://t.co/tGKW7VSeGI,0.3612
Democrat,RepBarragan,"RT @Lynwoodparks: Amazing day at the Celebration of #Lynwood Women event! THANK YOU:@RepBarragan @cheflala @TccscStreetTeam @LASDHQ @â€_",0.8087
Democrat,RepBarragan,Happy Motherâ€™s Day to my amazing mom. She sacrificed so much for me and my brothers &amp; sisters. Her example pushes mâ€_ https://t.co/rg1eVPy2c3,0.8176
Democrat,RepBarragan,We need more women at the table where decisions are made. They are the backbone of our households and the ones leadâ€_ https://t.co/833YVCC00W,0
Democrat,RepBarragan,Honored to receive the Groundwater Champion Award from @WRDsocal at this year's #GWFest2018! Thank you for workingâ€_ https://t.co/7NME7r7wEH,0.9324
Democrat,RepBarragan,Or whatever?  Is this the amount of thought behind the Administration's decision to forcibly separate mothers fromâ€_ https://t.co/26Rj4Ov8Sp,0
Democrat,RepBarragan,The comments this morning by John Kelly are offensive and they donâ€™t represent the America I know. My mom came hereâ€_ https://t.co/c0R4oWObTg,-0.4588
Democrat,RepBarragan,"Our Interfaith Prayer Breakfast &amp; Legislative Update will take place next Sat, May 19 from 9:30-11am at #WLCAC inâ€_ https://t.co/4VYtbwYsu9",0
Democrat,RepBarragan,"Join me next Friday, May 18 in #Lynwood for our 2018 #CongressionalArtCompetition Reception! I hope you will join mâ€_ https://t.co/O2ioVTmHv6",0.7644
Democrat,RepBarragan,Evolving situation in #Palmdale. Hoping and praying that everyone is ok. Follow @LASDHQ for the latest reliable infâ€_ https://t.co/DfatdcFRfu,0.7579
Democrat,RepBarragan,RT @LASDHQ: Update: 1 suspect being detained regarding the person with a gun the call at Highland High school in Palmdale.  @PalmdaleSherifâ€_,-0.743
Democrat,RepBarragan,Was so great to join the Hip Hop Caucus to talk about climate change and environmental justice. https://t.co/vAVsAzErSC,0.8822
Democrat,RepBarragan,"@perrybarber Perry, Thanks for the kind words. Iâ€™m passionate about baseball and helping improve the lives of our câ€_ https://t.co/EA62XcjCJj",0.93
Democrat,RepBarragan,RT @HeardontheHill: Doubleheader: @RepMiaLove and @RepBarragan Balance Baseball and Softball https://t.co/4qsEoikTXv,0
Democrat,RepBarragan,#Momsdontneed immigration policies that separate mothers from their children. We should be building and strengtheniâ€_ https://t.co/f7DAscpKb0,0
Democrat,RepBarragan,The Trump Admin singled out #Dreamers by rescinding advance parole for DACA recipients the same day they terminatedâ€_ https://t.co/HISWGlbqBH,0
Democrat,RepBarragan,RT @Think100Show: Shout out to @RepBarragan who recently dropped by the studio to let us know why it's so vital for us to fight for #justicâ€_,0.0686
Democrat,RepBarragan,The Dragon capsule splashed down and arrived in Americaâ€™s Port @PortofLA after its successful resupply of theâ€_ https://t.co/67eH381w4Z,0.5859
Democrat,RepBarragan,"RT @HispanicCaucus: Deported veterans stood up for their country and put their lives on the line. Now, we have to ensure they receive the bâ€_",0.3818
Democrat,RepBarragan,Standing with my colleagues to oppose the Trump Administrationâ€™s plan to undermine the #2020Census and spread fearâ€_ https://t.co/gd66HDfxTM,-0.296
Democrat,RepBarragan,Educators are undervalued in our country. I was glad to see #teachers and families demand change in Arizona. We neeâ€_ https://t.co/B1nHKu9Zp6,0.3612
Democrat,RepBarragan,Thank you to all of the teachers across the country who work every day to shape our children's futures; your dedicaâ€_ https://t.co/sEKwTETZVR,0.3612
Democrat,RepBarragan,@RepRoKhanna Thanks!,0.4926
Democrat,RepBarragan,RT @RepRoKhanna: Access to clean air is a fundamental human right. Dumping pollution on to low income communities and communities of colorâ€_,-0.1779
Democrat,RepBarragan,The administration announced its plan today to *intentionally* separate children from their mothers. I canâ€™t thinkâ€_ https://t.co/lTwJj0Inqk,0
Democrat,RepBarragan,Congratulations! https://t.co/FWXNrJ4dE3,0.636
Democrat,RepBarragan,"On this #NationalNursesDay, huge shout to all the wonderful nurses who care for us, including my sister a nurse whoâ€_ https://t.co/VvqkrjQ3gE",0.8481
Democrat,RepBarragan,Thank you #PlazaMexico for hosting another successful Cinco de Mayo celebration! #CA44 #Lynwood https://t.co/VTNU7epnYm,0.7644
Democrat,RepBarragan,Todayâ€™s @SouthGateCAgovâ€™s JAA Opening Day Ceremony was more than just a celebration of baseball. It was a celebratiâ€_ https://t.co/N5Sx19bVNX,0
Democrat,RepBarragan,Tens of thousands of #Hondurans who fled their country after a massive natural disaster will lose their Temporary Pâ€_ https://t.co/C1jBoermqc,-0.6486
Democrat,RepBarragan,Great visit @Compton_YB! TY for creating a positive environment where our youth can obtain educational opportunitieâ€_ https://t.co/1iZG7AxIIH,0.9263
Democrat,RepBarragan,RT @OfficialCBC: Congressional Black Caucus to Host Twitter Town Hall on Community Policing and Police Accountability #CBCDemandsJustice htâ€_,0
Democrat,RepBarragan,"I want to to thank everyone who participated, especially the residents who asked questions and provided comments. Mâ€_ https://t.co/t3WJznzvs9",0.4215
Democrat,RepBarragan,We can all agree that water quality is important to the health and well-being of our communities. While there is muâ€_ https://t.co/dE8l24nk8s,0.5106
Democrat,RepBarragan,Tune into my Water Quality Town Hall live feed on Facebook: https://t.co/jODMkSpBwu,0
Democrat,RepBarragan,"RT @BobbyScott: When I was in college, students were able to graduate without crushing debt. Unfortunately, that is not the reality for manâ€_",0.6435
Democrat,RepBarragan,Thank you to everyone who joined us for Play Catch With Your Congresswoman in #NorthLongBeach! Iâ€™m especially thankâ€_ https://t.co/pPvNyabJ8d,0.636
Democrat,RepBarragan,Today is the day! Come and join me to play catch at Houghton Park in North Long Beach at 4pm! #CA44 https://t.co/gHsFwiOfsB,0.6351
Democrat,RepBarragan,Standing with thousands of workers and immigrants on this #MayDay to fight for better working conditions and livablâ€_ https://t.co/i6QMRPs1SF,0.0772
Democrat,RepBarragan,Today we pay tribute to those that came before us who fought for fairer living wages and working conditions. We honâ€_ https://t.co/w8Rk1T7zOz,-0.4019
Democrat,RepBarragan,North Long Beach! Come join me tomorrow at Houghton Park for Play Catch With Your Congresswoman! We will be meetingâ€_ https://t.co/T2aVWvULD2,0.6351
Democrat,RepBarragan,Cuts to #HUD and increases in rent lead to more of our neighbors becoming displaced and homeless. I willÂ continue tâ€_ https://t.co/FLvC4RdYkb,-0.296
Democrat,RepBarragan,Our communities and families across #CA44 depend on the successes of small businesses. If youâ€™ve ever thought aboutâ€_ https://t.co/8aT6RAi3yD,0.5574
Democrat,RepBarragan,Itâ€™s National #SmallBusinessWeek! Learn how to develop and grow your #smallbiz at https://t.co/MZ7o6KL0j5.,0
Democrat,RepBarragan,"Join me for some catch and conversation this upcoming Tuesday, May 1st at Houghton Park in #NorthLongBeach! #CA44 https://t.co/phYiOFbHGj",0.3595
Democrat,RepBarragan,"Join me next Wednesday, May 2nd for a Water Quality Town Hall in #Compton. Residents will have the opportunity to hâ€_ https://t.co/B7B190Wh4t",0.6124
